what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jst.server.generic.core,1.0.305.v200805140145,org.eclipse.jst.server.generic.core,1228037072828
started,bundle,org.eclipse.jst.server.generic.ui,1.0.305.v200805140145,org.eclipse.jst.server.generic.ui,1228037073250
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228037096625
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228037104375
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228037115562
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1228037121328
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228037123031
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228037128484
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1228037131531
opened,view,org.eclipse.wst.server.ui,1.1.2.v20080916,org.eclipse.wst.server.ui.ServersView,1228037135796
activated,view,org.eclipse.wst.server.ui,1.1.2.v20080916,org.eclipse.wst.server.ui.ServersView,1228037135828
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228037137718
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228037144906
opened,editor,org.eclipse.wst.server.ui,1.1.2.v20080916,org.eclipse.wst.server.ui.editor,1228037146906
activated,editor,org.eclipse.wst.server.ui,1.1.2.v20080916,org.eclipse.wst.server.ui.editor,1228037146921
started,bundle,org.eclipse.core.variables,3.2.100.v20080529-1300,org.eclipse.core.variables,1228037153187
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1228037153234
activated,view,org.eclipse.wst.server.ui,1.1.2.v20080916,org.eclipse.wst.server.ui.ServersView,1228037154609
closed,editor,org.eclipse.wst.server.ui,1.1.2.v20080916,org.eclipse.wst.server.ui.editor,1228037154609
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1228037157359
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228037163062
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228037174546
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228037174734
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228037178453
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228037178546
