what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.jdt.debug.ui,3.3.1.v20080730_r341,org.eclipse.jdt.debug.ui.localJavaShortcut.run,1228412874468
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228412877468
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228412881781
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228412882921
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228412886593
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228412897375
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228412953046
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228412953625
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228413013625
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1228413058328
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1228413067703
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1228413071343
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1228413081546
opened,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1228413081812
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1228413081953
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228413093078
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228413099234
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1228413099281
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228413100921
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228413104187
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1228413104203
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1228413107312
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1228413108812
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228413111687
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228413117640
