what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1228502591843
activated,view,org.eclipse.wst.server.ui,1.1.2.v20080916,org.eclipse.wst.server.ui.ServersView,1228502597968
executed,command,org.eclipse.wst.server.ui,1.1.2.v20080916,org.eclipse.wst.server.run,1228502600640
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1228502601687
activated,view,org.eclipse.wst.server.ui,1.1.2.v20080916,org.eclipse.wst.server.ui.ServersView,1228502612531
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1228502613593
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228502632531
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228502652453
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228502652859
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228502653593
activated,view,org.eclipse.wst.server.ui,1.1.2.v20080916,org.eclipse.wst.server.ui.ServersView,1228502668500
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1228502671000
executed,command,org.eclipse.jdt.debug.ui,3.3.1.v20080730_r341,org.eclipse.jdt.debug.ui.localJavaShortcut.run,1228502673109
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228502676437
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228502687593
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1228502687609
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228502721984
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.findReplace,1228502722000
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228502736750
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228502737859
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228502737953
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228502758125
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.findReplace,1228502758156
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228502762687
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1228502765187
