what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228037183000
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228037188750
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228037199328
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1228037202859
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228037205796
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228037209484
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1228037212984
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228037214531
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228037217750
activated,view,org.eclipse.wst.server.ui,1.1.2.v20080916,org.eclipse.wst.server.ui.ServersView,1228037219546
opened,editor,org.eclipse.wst.server.ui,1.1.2.v20080916,org.eclipse.wst.server.ui.editor,1228037219812
activated,editor,org.eclipse.wst.server.ui,1.1.2.v20080916,org.eclipse.wst.server.ui.editor,1228037219828
activated,view,org.eclipse.wst.server.ui,1.1.2.v20080916,org.eclipse.wst.server.ui.ServersView,1228037221609
closed,editor,org.eclipse.wst.server.ui,1.1.2.v20080916,org.eclipse.wst.server.ui.editor,1228037221609
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228037223375
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228037224390
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.properties,1228037224390
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228037226765
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228037229859
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228037230703
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228037281484
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228037283703
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228037329453
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228037329640
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228037353593
