what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1228735817484
started,bundle,org.eclipse.wst.dtd.core,1.1.200.v200805140200,org.eclipse.wst.dtd.core,1228735817703
started,bundle,org.eclipse.wst.sse.ui,1.1.2.v200809120159,org.eclipse.wst.sse.ui,1228735817812
started,bundle,org.eclipse.wst.html.ui,1.0.301.v200809120137,org.eclipse.wst.html.ui,1228735817843
started,bundle,org.eclipse.jst.jsp.core,1.2.110.v200809120122,org.eclipse.jst.jsp.core,1228735818046
started,bundle,org.eclipse.wst.wsdl.validation,1.1.302.v200807240215,org.eclipse.wst.wsdl.validation,1228735818328
started,bundle,org.eclipse.wst.xsd.core,1.1.301.v200807240448,org.eclipse.wst.xsd.core,1228735818359
started,bundle,org.eclipse.wst.wsi.ui,1.0.400.v200805140300,org.eclipse.wst.wsi.ui,1228735819265
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1228735823531
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228735824421
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228745616125
opened,view,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.views.ProblemView,1228745618421
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228745621828
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228745630609
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228745631046
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228746703109
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1228746720500
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1228746728531
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1228746746375
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228746747437
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228746750593
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228748539859
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228748541625
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228748544515
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228748888000
