what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.datatools.connectivity.ui.dse,1.1.1.v200807230727,org.eclipse.datatools.connectivity.DataSourceExplorerNavigator,1228041762000
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1228041766890
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228041771218
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228041774390
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.properties,1228041774406
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228041775828
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228041798031
opened,editor,org.eclipse.datatools.sqltools.sqlscrapbook,1.0.0.v200808271350,org.eclipse.datatools.sqltools.sqlscrapbook.SQLScrapbookEditor,1228041799203
activated,editor,org.eclipse.datatools.sqltools.sqlscrapbook,1.0.0.v200808271350,org.eclipse.datatools.sqltools.sqlscrapbook.SQLScrapbookEditor,1228041799234
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.selectAll,1228041799875
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1228041800765
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228041801640
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228041803046
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1228041806484
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1228041807312
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1228041807484
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.selectAll,1228041817734
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228041835375
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228041835546
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.selectAll,1228041836109
executed,command,org.eclipse.datatools.sqltools.sqleditor,1.0.0.v200808271350,org.eclipse.datatools.sqltools.sqleditor.ExecuteSQLAction,1228041838359
opened,view,org.eclipse.datatools.sqltools.result,1.0.0.v200808271350,org.eclipse.datatools.sqltools.result.resultView,1228041838671
activated,view,org.eclipse.datatools.sqltools.result,1.0.0.v200808271350,org.eclipse.datatools.sqltools.result.resultView,1228041840843
executed,command,org.eclipse.datatools.sqltools.result,1.0.0.v200808271350,org.eclipse.datatools.sqltools.result.removeAllInstances,1228041846781
activated,editor,org.eclipse.datatools.sqltools.sqlscrapbook,1.0.0.v200808271350,org.eclipse.datatools.sqltools.sqlscrapbook.SQLScrapbookEditor,1228041847453
